user_name,date,text,hashtags
eLvs 🅼 🐼,2022-10-12 14:44:40+00:00,"@PreciousPaulaN We love you, @PreciousPaulaN 😘😘😘

https://t.co/LPhdW2nElg

#TeamPreciousPaulaNicole 
#DragRacePHfinale","['TeamPreciousPaulaNicole', 'DragRacePHfinale']"
Tasneen Toma,2022-10-12 14:43:46+00:00,"love nature &amp; stay beautiful everywhere🥰🥰

#chainsawman #HARUTO #penuriecarburant #UkraineRussianWar #เดี่ยว13 #dolar #ComingOutDay #JIMINDAY #TeamPreciousPaulaNicole #JeffSatur #JoeBiden https://t.co/ZUqgF01s15","['chainsawman', 'HARUTO', 'penuriecarburant', 'UkraineRussianWar', 'เดี่ยว13']"
aikachu🌷 | viñas deluxe apologist,2022-10-12 14:40:30+00:00,"""Life is precious, and so we are."" 

Condragulations again to our first ever Filipino drag superstar and our precious Bicolana queen @PreciousPaulaN !! you made all of us proud grabe yung pasabog sa last LFYL 👑💖 
#DragRacePHfinale 
#TeamPreciousPaulaNicole",
Telly 🐼,2022-10-12 14:31:06+00:00,"To our first ever, Drag Race Philippines Season 1 Superstar, @PreciousPaulaN ,

CONDRAGULATIONS!!
What we have witnessed tonight is a masterpiece! You are PRECIOUS PAULA NICOLE and yes for sure, You have made your mama proud up in there!

#TeamPreciousPaulaNicole 💖👏👏 https://t.co/iDd0tCO33B",
Gail Alba,2022-10-12 14:29:15+00:00,"Super happy ako for you ❤️😘 You deserve all the love and blessings. Proud si Mama sa iyo ❤️
@PreciousPaulaN 

#TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/b7GbOGstvG",
kkoch 🌹,2022-10-12 14:28:12+00:00,"Precious Paula Nicole, well deserved.

Congrats PPN
#DragRacePH #TeamPreciousPaulaNicole","['DragRacePH', 'TeamPreciousPaulaNicole']"
A B I G E L,2022-10-12 14:27:17+00:00,"Congratulations @PreciousPaulaN
Deserve! 👑🎊🏳️‍🌈
#TeamPreciousPaulaNicole #DragRacePHfinale","['TeamPreciousPaulaNicole', 'DragRacePHfinale']"
We The Pvblic,2022-10-12 14:26:49+00:00,"CONDRAGULATIONS @PreciousPaulaN! 👑

The first @dragraceph Filipina Drag Superstar! 🇵🇭

Here are some of her looks throughout the season! #TeamPreciousPaulaNicole #DragRacePHfinale 

📷: preciouspaulame instagram https://t.co/zViBn5dY5U",
bey,2022-10-12 14:22:58+00:00,YAAAAYYYY YOU DESERVE IT QUEEN!!!!! #TeamPreciousPaulaNicole #DragRacePH,"['TeamPreciousPaulaNicole', 'DragRacePH']"
💅,2022-10-12 14:19:23+00:00,Devoured #TeamPreciousPaulaNicole https://t.co/fQhja4aOOQ,['TeamPreciousPaulaNicole']
RIRI 💗,2022-10-12 14:17:31+00:00,"THE REAL CROWN IS YOURS PRECIOUS PAULA NICOLE 👑 
@PreciousPaulaN 

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole #DragRacePH https://t.co/DqJCp1Z4zq","['TeamPreciousPaulaNicole', 'TeamPrecious']"
kakaibabe gum ni ppn ❤️,2022-10-12 14:17:05+00:00,"i’m obsessed with this!!

@PreciousPaulaN #TeamPreciousPaulaNicole #TeamPrecious https://t.co/KX6eQbE2PJ","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Lady Gagita/ Katy Perya,2022-10-12 14:16:50+00:00,As a proud mom. You deserve everything @PreciousPaulaN 💓 #TeamPreciousPaulaNicole https://t.co/FKEWYKk68Y,['TeamPreciousPaulaNicole']
Mon Sy #NeverAgain #NeverForget,2022-10-12 14:15:55+00:00,DASURV #TeamPreciousPaulaNicole all the way 💖 https://t.co/r2etkTzIDQ,['TeamPreciousPaulaNicole']
BusLangAngSolidNorth 🗯,2022-10-12 14:15:01+00:00,Go for golf congrats because life is Precious Paula Nicole #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Da,2022-10-12 14:13:36+00:00,"i was also rooting for Marina pero pota I AM NOT TAKING ANY PPN SLANDER!!! 😤 deserve nya to!! 💫❤️

let’s celebrate all queens because this is their moment! 🌈 support local drag communities &amp; #SOGIEEqualityNow!

#TeamMarina #TeamPreciousPaulaNicole #DragRacePHfinale #DragRacePH",
lookitsace | RainbowTalks.Ph,2022-10-12 14:13:32+00:00,"Con-drag-gulations @PreciousPaulaN 
Dasurvvv! #DragRacePH #TeamPreciousPaulaNicole","['DragRacePH', 'TeamPreciousPaulaNicole']"
rhy.,2022-10-12 14:13:14+00:00,WELL DESERVED CROWN!!! CONGRATS PRECIOUS!!!!! #TeamPreciousPaulaNicole @PreciousPaulaN see u on sunday at baksilog!!!!!! 😭😭😭😭👑👑👑 https://t.co/tsoLAXA5eQ,['TeamPreciousPaulaNicole']
｡,2022-10-12 14:11:54+00:00,since day one 💕✨ love you !! @PreciousPaulaN #TeamPreciousPaulaNicole https://t.co/HO9Zy1KhqE,['TeamPreciousPaulaNicole']
Anna🌸,2022-10-12 14:07:38+00:00,"Omggggggg so happy.  Dasssuuuurrrvvv.  
#TeamPreciousPaulaNicole #DragRacePH https://t.co/ZRRiRYcE0N https://t.co/a2vS2Icz5O","['TeamPreciousPaulaNicole', 'DragRacePH']"
PRN Booster,2022-10-12 14:06:39+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 
     
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #โหนกระแส #Ukraine #Ukraina #russiaisaterrorisstate #russiaisateroriststate #RussiaTerroristState #RussiaisATerroistState","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:06:35+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 
    
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #โหนกระแส #Ukraine #Ukraina #russiaisaterrorisstate #russiaisateroriststate #RussiaTerroristState #RussiaisATerroistState","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
MIDNIGHTS 🧣,2022-10-12 14:06:31+00:00,"""Precious spinning very beautiful her outfit works perfectly for the dance moves... she is everything. #DragRacePHfinale #TeamPreciousPaulaNicole https://t.co/dhuYVoEcyu",
PRN Booster,2022-10-12 14:06:27+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 
  
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #โหนกระแส #Ukraine #Ukraina #russiaisaterrorisstate #russiaisateroriststate #RussiaTerroristState #RussiaisATerroistState","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:06:23+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 
 
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #โหนกระแส #Ukraine #Ukraina #russiaisaterrorisstate #russiaisateroriststate #RussiaTerroristState #RussiaisATerroistState","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
Amidalai #AngatBuhay,2022-10-12 14:06:11+00:00,"Precious &amp; Marina were my top 2 &amp; I thought Marina would win based on the edits. So glad to be proven wrong bec I'm #TeamPreciousPaulaNicole from the start. She's consistently good (like Marina) throughout &amp; owned that finale. Congrats, @PreciousPaulaN! 
#DragRacePHfinale https://t.co/NoFt0kQcCp",
PRN Booster,2022-10-12 14:05:59+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #โหนกระแส #Ukraine #Ukraina #russiaisaterrorisstate #russiaisateroriststate #RussiaTerroristState #RussiaisATerroistState","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
saint j,2022-10-12 14:04:55+00:00,"congrats, ppn! the 31m is so proud of u. unity 👊🏽 #TeamPreciousPaulaNicole #DragRacePHfinale https://t.co/5PUACr3RgH","['TeamPreciousPaulaNicole', 'DragRacePHfinale']"
PRN Booster,2022-10-12 14:04:38+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:04:27+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:04:02+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:59+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:56+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:53+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:50+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:48+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:46+00:00,"Learn about the latest from the #UkraineRussianWar at https://t.co/KycuX2wglT… 

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill #Ukraine","['UkraineRussianWar', 'TeamPreciousPaulaNicole']"
PRN Booster,2022-10-12 14:03:03+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…
  
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:58+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…
 
#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:47+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:37+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:30+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:20+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:17+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
Anna🌸,2022-10-12 14:02:14+00:00,Super deserve ng top 2!!! 👏 Just how I imagined it 😭 Precious and Marina💖 #DragRacePH #TeamPreciousPaulaNicole,"['DragRacePH', 'TeamPreciousPaulaNicole']"
Michelle Roldan,2022-10-12 14:02:13+00:00,"She's been one of my bets in #DragRacePH since the first episode kaya naman congrats, @PreciousPaulaN 🥳 #DragRacePHfinale #DragRacePHfinale #TeamPreciousPaulaNicole",['DragRacePH']
PRN Booster,2022-10-12 14:02:12+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:02:07+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:01:57+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:01:53+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill.","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:01:32+00:00,"Learn about important upcoming elections at https://t.co/LeGbvpc3bW…

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill","['TeamPreciousPaulaNicole', 'الوالدة_حميدة']"
PRN Booster,2022-10-12 14:00:47+00:00,"Be sure to read our latest articles on important current events around the world at https://t.co/dqFKwVkkfq

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า  #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill",
PRN Booster,2022-10-12 14:00:32+00:00,"Be sure to read our latest articles on important current events around the world at https://t.co/dqFKwVkkfq

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated  #ShehnaazGill",
PRN Booster,2022-10-12 14:00:25+00:00,"Be sure to read our latest articles on important current events around the world at https://t.co/dqFKwVkkfq

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส  #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill",
PRN Booster,2022-10-12 14:00:22+00:00,"Be sure to read our latest articles on important current events around the world at https://t.co/dqFKwVkkfq

#TeamPreciousPaulaNicole #الوالدة_حميدة #9EuroTicket #คิดถึงคนบนฟ้า #ApologizeTojhope #โหนกระแส #WelcomeJAYBtoThailand #case143_1stwin #HARUTO #unvaccinated #ShehnaazGill",
AC | Precious PANALO NA Nicole 👑💖,2022-10-12 13:59:24+00:00,@PreciousPaulaN I LOVE YOU!!!!!!!!!!! DASURV MO WAAAAAAAH I LOVE YOU #TeamPreciousPaulaNicole FOREVER,['TeamPreciousPaulaNicole']
lowwy,2022-10-12 13:58:13+00:00,STAY PRESSEDT!!!!!!!!! DAZURV MAMHIE LABYU @PreciousPaulaN #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
🌸 ziara carmelli (taylor’s version) 🌸,2022-10-12 13:49:13+00:00,"and the ultimate ruveal— the rainbow flag 🏳️‍🌈 Kahit ano'ng gawin nila, BANDERA KO’Y 'DI TUTUMBA realness!!!! A truly winning heartfelt finale lip sync performance from a proud bisexual bicolana kween. 🥹💗💙💜 #TeamPreciousPaulaNicole",
"Hey, June!",2022-10-12 13:48:23+00:00,WHAT A PERFORMER #TeamPreciousPaulaNicole 👏👏👏 I want to see her perform live jud 🔥 Power 💪 #DragRacePHfinale,"['TeamPreciousPaulaNicole', 'DragRacePHfinale']"
Jean 🌿#DefendPressFreedom,2022-10-12 13:42:43+00:00,"She knew how to allocate her resources even if they were limited and let her talent shine through during pivotal moments (which was all of it lets face it). 

So happy to be #TeamPreciousPaulaNicole huhu 
#DragRacePH",
Jec Torres,2022-10-12 13:40:37+00:00,"Congratulations to the Philippines’ first Drag Superstar, Queen @PreciousPaulaN! 👑💕 See you on Sunday. 😭 #DragRacePh #DragRacePHfinale #TeamPrecious #TeamPreciousPaulaNicole #DivineDivas P.S. My heart is so full! ❤️ https://t.co/nycQQnlYD2",
Kimble Delgado,2022-10-12 13:40:23+00:00,Congrats my bias @PreciousPaulaN #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
BOSS RODOLFO,2022-10-12 13:39:14+00:00,"@PreciousPaulaN Yes you made it boss!! Condragulations 😭😭

#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
darlene,2022-10-12 13:38:11+00:00,CONGRATS QUEEN @PreciousPaulaN &lt;333 im crying huhu #DragRacePH #TeamPreciousPaulaNicole https://t.co/YNYlMX3vEq,"['DragRacePH', 'TeamPreciousPaulaNicole']"
Riko-sanP ♒ (Still on Semi-Hiatus),2022-10-12 13:37:19+00:00,OMG!!! CONGRATS PPN!!! #TeamPreciousPaulaNicole #DragRacePH #DragRacePHfinale,"['TeamPreciousPaulaNicole', 'DragRacePH', 'DragRacePHfinale']"
kapoy #TeamPrecious,2022-10-12 13:37:00+00:00,"the moment she WON that lipsync
#TeamPreciousPaulaNicole 
#DragRacePH https://t.co/HRCMIwomSy https://t.co/CI1DqRNk6R","['TeamPreciousPaulaNicole', 'DragRacePH']"
